LATITUDE,LONGITUDE,ALTITUDE,GPS_SPD,HEADING,TIMESTAMP,RPM,SPEED,DISTANCE,FAM,LP100K,LPS,LPH,MAF,ENGINE_LOAD,DRIVE_RATIO,GEAR,COMMANDED_EGR,WARMUPS_SINCE_DTC_CLEAR,AMBIANT_AIR_TEMP,INTAKE_PRESSURE,EGR_ERROR,INTAKE_TEMP,COOLANT_TEMP,CONTROL_MODULE_VOLTAGE,BAROMETRIC_PRESSURE,DISTANCE_SINCE_DTC_CLEAR,STATUS,OBD_COMPLIANCE,DISTANCE_W_MIL,FUEL_RAIL_PRESSURE_DIRECT,STATUS_DRIVE_CYCLE
-,-,-,-,-,2017-05-16 04:44:51,845,-,0.00,-,-,-,-,12.27,-,-,Idle,-,-,-,-,-,-,-,-,101.00,-,-,-,-,-,-
-,-,-,-,-,2017-05-16 04:45:00,844,0,0.00,40.29,0.000,0.00,1.272,12.11,38.82,-,Idle,4.71,255,-,99.00,-,-,32,14.31,101.00,13945.00,-,-,-,29000,-
-,-,-,-,-,2017-05-16 04:45:01,842,0,0.00,40.49,0.000,0.00,1.277,12.22,38.04,-,Idle,4.71,255,13.00,99.00,-,12.00,32,14.27,101.00,13945.00,-,-,-,29220,-
-,-,-,-,-,2017-05-16 04:45:02,839,0,0.00,40.39,0.000,0.00,1.274,12.16,38.43,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.25,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:03,844,0,0.00,40.49,0.000,0.00,1.297,12.41,38.04,-,Idle,4.71,255,12.00,99.00,99.22,12.00,32,14.19,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:04,842,0,0.00,40.59,0.000,0.00,1.271,12.19,37.65,-,Idle,4.71,255,12.00,99.00,99.22,12.00,32,14.23,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:05,841,0,0.00,40.29,0.000,0.00,1.274,12.13,38.82,-,Idle,4.71,255,12.00,99.00,99.22,12.00,32,14.27,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:06,842,0,0.00,40.49,0.000,0.00,1.277,12.22,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.23,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:07,842,0,0.00,40.39,0.000,0.00,1.285,12.27,38.43,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.17,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:08,841,0,0.00,40.39,0.000,0.00,1.274,12.16,38.43,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.13,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:09,840,0,0.00,40.29,0.000,0.00,1.274,12.13,38.82,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.31,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:10,843,0,0.00,40.49,0.000,0.00,1.271,12.16,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.19,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:11,844,0,0.00,40.59,0.000,0.00,1.268,12.16,37.65,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.35,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:12,841,0,0.00,40.49,0.000,0.00,1.292,12.36,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.21,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:13,843,0,0.00,40.49,0.000,0.00,1.285,12.30,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.15,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:14,842,0,0.00,40.49,0.000,0.00,1.277,12.22,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.25,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:15,840,0,0.00,40.49,0.000,0.00,1.268,12.13,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.31,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:16,842,0,0.00,40.49,0.000,0.00,1.282,12.27,38.04,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.33,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:17,842,0,0.00,40.29,0.000,0.00,1.274,12.13,38.82,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.23,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:18,841,0,0.00,40.59,0.000,0.00,1.277,12.25,37.65,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.35,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:19,840,0,0.00,40.39,0.000,0.00,1.271,12.13,38.43,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.29,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:20,842,0,0.00,40.59,0.000,0.00,1.279,12.27,37.65,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.17,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:21,841,0,0.00,40.39,0.000,0.00,1.254,11.97,38.43,-,Idle,4.71,255,13.00,99.00,99.22,12.00,32,14.15,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:22,841,0,0.00,40.69,0.000,0.00,1.265,12.08,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.17,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:23,841,0,0.00,40.39,0.000,0.00,1.280,12.22,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.15,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:24,841,0,0.00,40.49,0.000,0.00,1.248,12.13,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.29,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:25,839,0,0.00,40.39,0.000,0.00,1.265,12.08,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.25,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:26,840,0,0.00,40.59,0.000,0.00,1.280,12.25,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,32,14.19,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:27,840,0,0.00,40.39,0.000,0.00,1.277,12.19,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.31,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:28,841,0,0.00,40.39,0.000,0.00,1.259,12.02,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.23,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:29,842,0,0.00,40.59,0.000,0.00,1.279,12.27,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.21,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:30,840,0,0.00,40.49,0.000,0.00,1.268,12.13,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.17,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:31,841,0,0.00,40.49,0.000,0.00,1.268,12.13,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.25,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:32,839,0,0.00,40.29,0.000,0.00,1.262,12.02,38.82,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.23,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:33,840,0,0.00,40.39,0.000,0.00,1.283,12.25,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.19,101.00,13945.00,-,-,0,29440,-
-,-,-,-,-,2017-05-16 04:45:34,840,0,0.00,40.49,0.000,0.00,1.271,12.16,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.19,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:35,839,0,0.00,40.49,0.000,0.00,1.271,12.16,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.21,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:36,840,0,0.00,40.39,0.000,0.00,1.265,12.08,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.19,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:37,841,0,0.00,40.49,0.000,0.00,1.268,12.13,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.23,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:38,844,0,0.00,40.59,0.000,0.00,1.268,12.16,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.17,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:39,841,0,0.00,40.49,0.000,0.00,1.274,12.19,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.15,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:40,841,0,0.00,40.49,0.000,0.00,1.271,12.13,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.29,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:41,840,0,0.00,40.59,0.000,0.00,1.289,12.36,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.33,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:42,839,0,0.00,40.49,0.000,0.00,1.300,12.44,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.33,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:43,841,0,0.00,40.39,0.000,0.00,1.262,12.05,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.23,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:44,839,0,0.00,40.59,0.000,0.00,1.262,12.11,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.25,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:45,837,0,0.00,40.59,0.000,0.00,1.259,12.08,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.27,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:46,837,0,0.00,40.39,0.000,0.00,1.259,12.02,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.17,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:47,840,0,0.00,40.49,0.000,0.00,1.280,12.25,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.21,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:48,839,0,0.00,40.39,0.000,0.00,1.254,11.97,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.35,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:49,843,0,0.00,40.78,0.000,0.00,1.273,12.27,36.86,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.19,101.00,13945.00,-,-,0,28560,-
-,-,-,-,-,2017-05-16 04:45:50,839,0,0.00,40.59,0.000,0.00,1.282,12.30,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.27,101.00,13945.00,-,-,0,29220,-
-,-,-,-,-,2017-05-16 04:45:51,839,0,0.00,40.49,0.000,0.00,1.259,12.05,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.29,101.00,13945.00,-,-,0,29440,-
-,-,-,-,-,2017-05-16 04:45:52,837,0,0.00,40.29,0.000,0.00,1.258,12.13,36.86,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.23,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:53,838,0,0.00,40.49,0.000,0.00,1.254,12.00,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.25,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:54,836,0,0.00,40.39,0.000,0.00,1.248,11.91,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.35,101.00,13945.00,-,-,0,28780,-
-,-,-,-,-,2017-05-16 04:45:55,836,0,0.00,40.29,0.000,0.00,1.251,11.91,38.82,-,Idle,4.71,255,13.00,100.00,99.22,12.00,33,14.15,101.00,13945.00,-,-,0,28350,-
-,-,-,-,-,2017-05-16 04:45:56,836,0,0.00,40.29,0.000,0.00,1.265,12.16,37.25,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.15,101.00,13945.00,-,-,0,29000,-
-,-,-,-,-,2017-05-16 04:45:57,835,0,0.00,40.49,0.000,0.00,1.241,11.88,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.31,101.00,13945.00,-,-,0,28350,-
-,-,-,-,-,2017-05-16 04:45:58,839,0,0.00,40.59,0.000,0.00,1.245,11.94,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.27,101.00,13945.00,-,-,0,29000,-
-37.81022,144.92298,154,1.1,15.53,2017-05-16 04:45:59,837,0,0.00,40.39,0.000,0.00,1.259,12.02,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.27,101.00,13945.00,-,-,0,28780,-
-37.81022,144.92298,154,1.0,15.53,2017-05-16 04:46:00,834,0,0.00,40.39,0.000,0.00,1.269,12.11,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.33,101.00,13945.00,-,-,0,29000,-
-37.81023,144.92298,154,0.9,15.53,2017-05-16 04:46:01,838,0,0.00,40.49,0.000,0.00,1.254,12.00,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.35,101.00,13945.00,-,-,0,28780,-
-37.81023,144.92298,154,0.9,15.53,2017-05-16 04:46:02,837,0,0.00,40.59,0.000,0.00,1.256,12.05,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.27,101.00,13945.00,-,-,0,29000,-
-37.81023,144.92298,154,0.7,15.53,2017-05-16 04:46:03,836,0,0.00,40.59,0.000,0.00,1.265,12.13,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.17,101.00,13945.00,-,-,0,28780,-
-37.81023,144.92299,154,1.0,15.53,2017-05-16 04:46:04,835,0,0.00,40.59,0.000,0.00,1.253,12.02,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.33,101.00,13945.00,-,-,0,28780,-
-37.81023,144.92299,154,0.9,15.53,2017-05-16 04:46:05,839,0,0.00,40.59,0.000,0.00,1.262,12.11,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.31,101.00,13945.00,-,-,0,28560,-
-37.81023,144.92299,154,0.9,15.53,2017-05-16 04:46:06,837,0,0.00,40.39,0.000,0.00,1.262,12.05,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.21,101.00,13945.00,-,-,0,28560,-
-37.81023,144.92299,154,0.9,15.53,2017-05-16 04:46:07,838,0,0.00,40.59,0.000,0.00,1.242,11.91,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.39,101.00,13945.00,-,-,0,28780,-
-37.81023,144.92299,154,0.9,15.53,2017-05-16 04:46:08,836,0,0.00,40.59,0.000,0.00,1.265,12.13,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.29,101.00,13945.00,-,-,0,28780,-
-37.81023,144.92299,154,0.8,15.53,2017-05-16 04:46:09,834,0,0.00,40.49,0.000,0.00,1.266,12.11,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,28560,-
-37.81023,144.92299,154,1.1,15.53,2017-05-16 04:46:10,836,0,0.00,40.69,0.000,0.00,1.250,12.02,37.25,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.25,101.00,13945.00,-,-,0,28560,-
-37.81022,144.92299,154,1.1,5.28,2017-05-16 04:46:11,834,0,0.00,40.39,0.000,0.00,1.259,12.02,38.43,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,28560,-
-37.81022,144.92298,154,0.9,5.28,2017-05-16 04:46:12,835,0,0.00,40.59,0.000,0.00,1.253,12.02,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.15,101.00,13945.00,-,-,0,28560,-
-37.81022,144.92298,154,0.8,5.28,2017-05-16 04:46:14,837,0,0.00,40.49,0.000,0.00,1.254,12.00,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,28780,-
-37.81022,144.92298,154,0.8,5.28,2017-05-16 04:46:15,837,0,0.00,40.59,0.000,0.00,1.268,12.19,37.25,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.39,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92298,154,1.0,5.28,2017-05-16 04:46:16,837,0,0.00,40.59,0.000,0.00,1.268,12.16,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92297,154,0.8,5.28,2017-05-16 04:46:17,837,0,0.00,40.69,0.000,0.00,1.248,12.05,37.25,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.11,101.00,13945.00,-,-,0,28780,-
-37.81021,144.92297,154,0.8,5.28,2017-05-16 04:46:18,836,0,0.00,40.49,0.000,0.00,1.259,12.05,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.21,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92297,154,0.6,5.28,2017-05-16 04:46:19,835,0,0.00,40.59,0.000,0.00,1.262,12.11,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.33,101.00,13945.00,-,-,0,28780,-
-37.81020,144.92297,154,0.6,5.28,2017-05-16 04:46:20,836,0,0.00,40.59,0.000,0.00,1.253,12.02,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.19,101.00,13945.00,-,-,0,28560,-
-37.81020,144.92297,154,0.6,5.28,2017-05-16 04:46:21,835,0,0.00,40.49,0.000,0.00,1.280,12.25,38.04,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.17,101.00,13945.00,-,-,0,29000,-
-37.81021,144.92298,154,0.4,5.28,2017-05-16 04:46:22,833,0,0.00,40.59,0.000,0.00,1.259,12.08,37.65,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.27,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92297,154,0.3,5.28,2017-05-16 04:46:23,838,0,0.00,40.78,0.000,0.00,1.256,12.11,36.86,-,Idle,4.71,255,13.00,100.00,99.22,12.00,34,14.17,101.00,13945.00,-,-,0,28780,-
-37.81021,144.92297,154,0.3,5.28,2017-05-16 04:46:24,835,0,0.00,40.59,0.000,0.00,1.262,12.11,37.65,-,Idle,4.71,255,14.00,100.00,99.22,12.00,34,14.15,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92297,154,0.3,5.28,2017-05-16 04:46:25,836,0,0.00,40.59,0.000,0.00,1.262,12.11,37.65,-,Idle,4.71,255,14.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,29000,-
-37.81021,144.92298,154,0.0,5.28,2017-05-16 04:46:26,835,0,0.00,40.59,0.000,0.00,1.253,12.02,37.65,-,Idle,4.71,255,14.00,100.00,99.22,12.00,34,14.23,101.00,13945.00,-,-,0,29000,-
-37.81021,144.92298,154,0.0,5.28,2017-05-16 04:46:27,835,0,0.00,40.69,0.000,0.00,1.248,12.00,37.25,-,Idle,4.71,255,14.00,100.00,99.22,12.00,34,14.29,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92298,154,0.0,5.28,2017-05-16 04:46:28,833,0,0.00,40.49,0.000,0.00,1.239,11.86,38.04,-,Idle,4.71,255,14.00,100.00,99.22,12.00,35,14.13,101.00,13945.00,-,-,0,29000,-
-37.81021,144.92298,154,0.0,5.28,2017-05-16 04:46:29,835,0,0.00,40.49,0.000,0.00,1.245,11.91,38.04,-,Idle,4.71,255,14.00,100.00,99.22,12.00,35,14.29,101.00,13945.00,-,-,0,28560,-
-37.81021,144.92298,154,0.0,5.28,2017-05-16 04:46:30,832,0,0.00,40.59,0.000,0.00,1.248,12.00,37.25,-,Idle,4.71,255,14.00,100.00,99.22,12.00,35,14.17,101.00,13945.00,-,-,0,28350,-
-37.80989,144.92294,148,1.7,19.63,2017-05-16 04:46:33,834,0,0.00,40.59,0.000,0.00,1.248,11.97,37.65,-,Idle,4.71,255,14.00,100.00,99.22,12.00,35,14.31,101.00,13945.00,-,-,0,28560,-
-37.80983,144.92293,147,1.6,23.71,2017-05-16 04:46:34,837,0,0.00,40.78,0.000,0.00,1.271,12.25,36.86,-,Idle,4.71,255,14.00,100.00,99.22,12.00,35,14.33,101.00,13945.00,-,-,0,28560,-
-37.80980,144.92293,146,0.0,24.46,2017-05-16 04:46:37,834,0,0.00,40.49,0.000,0.00,1.251,11.97,38.04,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.23,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:38,834,0,0.00,40.59,0.000,0.00,1.259,12.08,37.65,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.27,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:39,834,0,0.00,40.59,0.000,0.00,1.245,11.94,37.65,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.21,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:40,823,0,0.00,40.20,0.000,0.00,1.257,11.94,39.22,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.19,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:41,831,0,0.00,40.00,0.000,0.00,1.275,12.05,40.00,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.31,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:42,833,0,0.00,40.29,0.000,0.00,1.263,12.00,39.22,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.13,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:43,835,0,0.00,40.29,0.000,0.00,1.262,12.02,38.82,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.13,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:47,833,0,0.00,40.98,0.000,0.00,1.250,12.11,36.08,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.21,101.00,13945.00,-,-,0,28350,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:48,831,0,0.00,40.98,0.000,0.00,1.242,11.94,37.25,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.21,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:49,832,0,0.00,40.98,0.000,0.00,1.239,12.00,36.08,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.33,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:50,833,0,0.00,40.88,0.000,0.00,1.259,12.16,36.47,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.21,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:51,831,0,0.00,40.88,0.000,0.00,1.259,12.16,36.47,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.11,101.00,13945.00,-,-,0,29000,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:52,833,0,0.00,40.78,0.000,0.00,1.256,12.11,36.86,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.19,101.00,13945.00,-,-,0,28350,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:53,833,0,0.00,40.78,0.000,0.00,1.250,12.05,36.86,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.25,101.00,13945.00,-,-,0,28350,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:54,831,0,0.00,40.78,0.000,0.00,1.245,12.00,36.86,-,Idle,4.71,255,14.00,100.00,99.22,13.00,35,14.33,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:56,832,0,0.00,40.98,0.000,0.00,1.221,11.83,36.08,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.21,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:57,831,0,0.00,40.78,0.000,0.00,1.230,11.86,36.86,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.31,101.00,13945.00,-,-,0,28780,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:58,830,0,0.00,40.78,0.000,0.00,1.245,12.00,36.86,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.29,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:46:59,833,0,0.00,40.98,0.000,0.00,1.239,12.00,36.08,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.29,101.00,13945.00,-,-,0,28350,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:00,839,0,0.00,41.76,0.000,0.00,1.221,12.22,32.94,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.21,101.00,13945.00,-,-,0,28560,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:01,834,0,0.00,41.76,0.000,0.00,1.218,12.02,32.94,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.31,101.00,13945.00,-,-,0,27910,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:02,831,0,0.00,41.76,0.000,0.00,1.213,11.97,32.94,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.27,101.00,13945.00,-,-,0,27910,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:03,829,0,0.00,41.76,0.000,0.00,1.210,11.94,32.94,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.35,101.00,13945.00,-,-,0,27910,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:04,832,0,0.00,41.67,0.000,0.00,1.219,12.00,33.33,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.17,101.00,13945.00,-,-,0,28130,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:05,831,0,0.00,41.67,0.000,0.00,1.227,12.08,33.33,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.29,101.00,13945.00,-,-,0,27910,-
-37.80976,144.92293,145,0.0,20.55,2017-05-16 04:47:06,831,0,0.00,41.57,0.000,0.00,1.218,11.97,33.73,-,Idle,4.71,255,14.00,100.00,99.22,13.00,36,14.25,101.00,13945.00,-,-,0,27910,-
